# time       Tpb[ms]      <Lnu_e>     <Lnu_ae>      <Lnu_x>    Lnu_e@000   Lnu_ae@000    Lnu_x@000    Lnu_e@045   Lnu_ae@045    Lnu_x@045    Lnu_e@090   Lnu_ae@090    Lnu_x@090    Lnu_e@135   Lnu_ae@135    Lnu_x@135    Lnu_e@180   Lnu_ae@180    Lnu_x@180      <Enu_e>     <Enu_ae>      <Enu_x>    Enu_e@000   Enu_ae@000    Enu_x@000    Enu_e@045   Enu_ae@045    Enu_x@045    Enu_e@090   Enu_ae@090    Enu_x@090    Enu_e@135   Enu_ae@135    Enu_x@135    Enu_e@180   Enu_ae@180    Enu_x@180
000354   1.61526E+01  1.61436E+02  1.01342E+01  2.85140E+01  1.56217E+02  1.03667E+01  2.87797E+01  1.61870E+02  1.03013E+01  2.89962E+01  1.71133E+02  1.03977E+01  2.90931E+01  1.65971E+02  1.04800E+01  2.88034E+01  1.59232E+02  1.05561E+01  2.89224E+01  1.16692E+01  1.09724E+01  1.57998E+01  1.16433E+01  1.10523E+01  1.58353E+01  1.16606E+01  1.09858E+01  1.58294E+01  1.17435E+01  1.09422E+01  1.58087E+01  1.17759E+01  1.09882E+01  1.58986E+01  1.17394E+01  1.10728E+01  1.59583E+01
000356   1.65528E+01  1.53949E+02  9.98883E+00  2.88382E+01  1.52374E+02  1.04436E+01  2.93245E+01  1.61956E+02  1.03549E+01  2.97895E+01  1.70391E+02  1.03496E+01  3.01921E+01  1.60451E+02  9.99435E+00  2.96421E+01  1.51315E+02  9.86282E+00  2.94293E+01  1.15312E+01  1.08567E+01  1.58097E+01  1.14930E+01  1.09404E+01  1.58900E+01  1.15249E+01  1.08464E+01  1.58633E+01  1.16012E+01  1.07928E+01  1.57561E+01  1.15943E+01  1.07994E+01  1.57541E+01  1.15315E+01  1.08632E+01  1.58966E+01
000358   1.69530E+01  1.50864E+02  9.70493E+00  2.89728E+01  1.47623E+02  9.78368E+00  2.91860E+01  1.47986E+02  9.59668E+00  2.90299E+01  1.52576E+02  9.65739E+00  2.92611E+01  1.49195E+02  9.64039E+00  2.87771E+01  1.48496E+02  9.74411E+00  2.87481E+01  1.13848E+01  1.07023E+01  1.56679E+01  1.13123E+01  1.07915E+01  1.57722E+01  1.13267E+01  1.07119E+01  1.57632E+01  1.13945E+01  1.06171E+01  1.56597E+01  1.14263E+01  1.06042E+01  1.55437E+01  1.14357E+01  1.07095E+01  1.55693E+01
000360   1.73532E+01  1.43947E+02  9.50984E+00  2.85124E+01  1.43043E+02  9.62444E+00  2.93264E+01  1.40121E+02  9.47558E+00  2.82993E+01  1.41977E+02  9.51447E+00  2.80171E+01  1.40133E+02  9.48800E+00  2.84244E+01  1.40320E+02  9.55856E+00  2.90298E+01  1.11784E+01  1.06523E+01  1.57590E+01  1.11390E+01  1.06770E+01  1.58098E+01  1.11489E+01  1.06414E+01  1.56667E+01  1.11889E+01  1.06065E+01  1.56180E+01  1.11662E+01  1.06353E+01  1.57586E+01  1.11241E+01  1.06860E+01  1.58568E+01
000362   1.77534E+01  1.35301E+02  9.41544E+00  2.75739E+01  1.36418E+02  9.59236E+00  2.82971E+01  1.34946E+02  9.42925E+00  2.74596E+01  1.35914E+02  9.45535E+00  2.70445E+01  1.32240E+02  9.43050E+00  2.68075E+01  1.30671E+02  9.38112E+00  2.71942E+01  1.10191E+01  1.05578E+01  1.55995E+01  1.10504E+01  1.05931E+01  1.57061E+01  1.10008E+01  1.05012E+01  1.55801E+01  1.09462E+01  1.04222E+01  1.54729E+01  1.09348E+01  1.04496E+01  1.55037E+01  1.09706E+01  1.05511E+01  1.55836E+01
000364   1.81536E+01  1.26877E+02  9.77546E+00  2.74064E+01  1.27043E+02  9.77241E+00  2.74464E+01  1.25599E+02  9.42289E+00  2.67694E+01  1.26318E+02  9.39358E+00  2.68506E+01  1.23408E+02  9.53673E+00  2.71691E+01  1.20587E+02  9.69601E+00  2.70555E+01  1.07707E+01  1.05087E+01  1.55004E+01  1.08192E+01  1.05437E+01  1.55036E+01  1.07661E+01  1.04278E+01  1.53471E+01  1.06885E+01  1.03414E+01  1.52730E+01  1.06257E+01  1.03939E+01  1.54053E+01  1.06500E+01  1.05089E+01  1.55259E+01
000366   1.85538E+01  1.18329E+02  1.00930E+01  2.70656E+01  1.17477E+02  1.00250E+01  2.70832E+01  1.11735E+02  9.87191E+00  2.62823E+01  1.09773E+02  9.83069E+00  2.61449E+01  1.09893E+02  9.75986E+00  2.61052E+01  1.13596E+02  9.84242E+00  2.61658E+01  1.06012E+01  1.04693E+01  1.54483E+01  1.05791E+01  1.04678E+01  1.53911E+01  1.05230E+01  1.03712E+01  1.52945E+01  1.04892E+01  1.03364E+01  1.52720E+01  1.05471E+01  1.04133E+01  1.53599E+01  1.06241E+01  1.04829E+01  1.54279E+01
000368   1.89541E+01  1.12754E+02  1.08045E+01  2.74896E+01  1.10123E+02  1.06532E+01  2.72789E+01  1.07890E+02  1.03469E+01  2.64170E+01  1.08888E+02  1.04737E+01  2.68043E+01  1.08343E+02  1.03683E+01  2.66452E+01  1.08212E+02  1.03863E+01  2.63919E+01  1.03949E+01  1.05251E+01  1.55039E+01  1.03730E+01  1.05478E+01  1.55157E+01  1.03435E+01  1.04602E+01  1.54596E+01  1.03409E+01  1.04217E+01  1.54658E+01  1.03635E+01  1.04558E+01  1.54793E+01  1.03836E+01  1.05120E+01  1.54830E+01
000370   1.93547E+01  1.09151E+02  1.16201E+01  2.79051E+01  1.04314E+02  1.13803E+01  2.75769E+01  9.98368E+01  1.09555E+01  2.65535E+01  1.01647E+02  1.10463E+01  2.60834E+01  1.03315E+02  1.12078E+01  2.62164E+01  1.06920E+02  1.14272E+01  2.72346E+01  1.03024E+01  1.06745E+01  1.55526E+01  1.02650E+01  1.06386E+01  1.54813E+01  1.01573E+01  1.05507E+01  1.53974E+01  1.01210E+01  1.05526E+01  1.53332E+01  1.01797E+01  1.06192E+01  1.53640E+01  1.02853E+01  1.06478E+01  1.54781E+01
000372   1.97553E+01  1.05698E+02  1.23434E+01  2.79653E+01  9.81247E+01  1.20114E+01  2.67822E+01  9.69832E+01  1.16923E+01  2.63251E+01  1.01758E+02  1.18517E+01  2.72675E+01  1.00274E+02  1.18158E+01  2.70740E+01  1.00260E+02  1.20283E+01  2.68660E+01  1.02845E+01  1.07555E+01  1.56636E+01  1.01879E+01  1.07229E+01  1.55438E+01  1.01811E+01  1.06604E+01  1.54963E+01  1.02315E+01  1.06296E+01  1.55376E+01  1.01979E+01  1.06738E+01  1.55618E+01  1.01908E+01  1.07331E+01  1.55719E+01
000374   2.01559E+01  1.03430E+02  1.31165E+01  2.81309E+01  9.49210E+01  1.27140E+01  2.72274E+01  9.17421E+01  1.24678E+01  2.69423E+01  9.55509E+01  1.26031E+01  2.74593E+01  9.58120E+01  1.24906E+01  2.68025E+01  9.76633E+01  1.26461E+01  2.66972E+01  1.02562E+01  1.08398E+01  1.57998E+01  1.01493E+01  1.08408E+01  1.56801E+01  1.00759E+01  1.08349E+01  1.56969E+01  1.00795E+01  1.08032E+01  1.57531E+01  1.01033E+01  1.07628E+01  1.57013E+01  1.01910E+01  1.07581E+01  1.56319E+01
000376   2.05565E+01  1.03099E+02  1.41077E+01  2.86776E+01  9.14647E+01  1.35711E+01  2.75251E+01  9.39767E+01  1.36933E+01  2.82263E+01  1.00653E+02  1.39644E+01  2.90551E+01  9.85723E+01  1.35984E+01  2.79844E+01  9.79818E+01  1.35977E+01  2.75402E+01  1.03327E+01  1.09805E+01  1.58253E+01  1.01437E+01  1.09831E+01  1.57814E+01  1.01481E+01  1.09065E+01  1.57866E+01  1.02348E+01  1.08827E+01  1.57908E+01  1.02089E+01  1.08603E+01  1.56713E+01  1.02342E+01  1.08801E+01  1.56074E+01
000378   2.09572E+01  1.04574E+02  1.49702E+01  2.88851E+01  9.32942E+01  1.44686E+01  2.75874E+01  9.43353E+01  1.45120E+01  2.80862E+01  9.95489E+01  1.48597E+01  2.87296E+01  9.71648E+01  1.45815E+01  2.76633E+01  9.66865E+01  1.44951E+01  2.75059E+01  1.04180E+01  1.10410E+01  1.58602E+01  1.01928E+01  1.10334E+01  1.57639E+01  1.01102E+01  1.09510E+01  1.57512E+01  1.01937E+01  1.09055E+01  1.57914E+01  1.02642E+01  1.09570E+01  1.57879E+01  1.03227E+01  1.10214E+01  1.58277E+01
000380   2.13578E+01  1.06427E+02  1.57579E+01  2.93868E+01  9.53799E+01  1.53013E+01  2.79236E+01  9.89059E+01  1.53101E+01  2.84646E+01  1.04748E+02  1.56534E+01  2.92534E+01  9.84861E+01  1.54816E+01  2.82648E+01  9.50876E+01  1.53815E+01  2.79024E+01  1.04582E+01  1.11653E+01  1.59691E+01  1.03390E+01  1.10967E+01  1.57769E+01  1.03452E+01  1.10936E+01  1.57798E+01  1.03519E+01  1.11075E+01  1.58408E+01  1.02618E+01  1.11078E+01  1.58883E+01  1.02735E+01  1.11217E+01  1.59467E+01
000382   2.17584E+01  1.03180E+02  1.68690E+01  2.94060E+01  9.16178E+01  1.64491E+01  2.81223E+01  9.61835E+01  1.63164E+01  2.80576E+01  1.01782E+02  1.66050E+01  2.93335E+01  9.52377E+01  1.63629E+01  2.88428E+01  9.35123E+01  1.61594E+01  2.79946E+01  1.05062E+01  1.12538E+01  1.60119E+01  1.03124E+01  1.11887E+01  1.58037E+01  1.04403E+01  1.11827E+01  1.58964E+01  1.05102E+01  1.12153E+01  1.60528E+01  1.03943E+01  1.12542E+01  1.60305E+01  1.03435E+01  1.12355E+01  1.58836E+01
000384   2.21590E+01  1.06094E+02  1.82429E+01  3.09439E+01  9.27288E+01  1.74467E+01  2.91484E+01  1.00344E+02  1.81388E+01  3.01327E+01  1.08973E+02  1.89502E+01  3.17761E+01  1.00792E+02  1.80551E+01  3.02523E+01  9.40505E+01  1.73386E+01  2.86634E+01  1.04901E+01  1.13074E+01  1.60223E+01  1.03395E+01  1.13066E+01  1.59188E+01  1.04065E+01  1.12535E+01  1.59544E+01  1.04642E+01  1.12029E+01  1.59150E+01  1.04063E+01  1.12315E+01  1.58186E+01  1.03475E+01  1.13030E+01  1.58145E+01
000386   2.25596E+01  1.03631E+02  1.91938E+01  3.12916E+01  9.38633E+01  1.82791E+01  2.94002E+01  1.00729E+02  1.94147E+01  3.05480E+01  1.07676E+02  2.05163E+01  3.22346E+01  9.97707E+01  1.95144E+01  3.08424E+01  9.32193E+01  1.85620E+01  2.94376E+01  1.05468E+01  1.13571E+01  1.59819E+01  1.04179E+01  1.13679E+01  1.59184E+01  1.04856E+01  1.13869E+01  1.59414E+01  1.05446E+01  1.13764E+01  1.58954E+01  1.04788E+01  1.13638E+01  1.58285E+01  1.04086E+01  1.13651E+01  1.58729E+01
000388   2.29603E+01  1.03111E+02  2.01632E+01  3.17320E+01  9.24134E+01  1.90997E+01  2.96389E+01  9.94377E+01  2.02566E+01  3.14222E+01  1.05917E+02  2.11972E+01  3.28054E+01  9.72648E+01  2.00824E+01  3.09518E+01  9.30293E+01  1.93664E+01  3.00136E+01  1.04911E+01  1.14468E+01  1.59727E+01  1.03938E+01  1.14258E+01  1.59121E+01  1.04675E+01  1.15077E+01  1.60069E+01  1.05269E+01  1.15547E+01  1.60043E+01  1.04499E+01  1.15233E+01  1.58900E+01  1.03874E+01  1.14529E+01  1.58378E+01
000390   2.33609E+01  1.00718E+02  2.08072E+01  3.18689E+01  9.26939E+01  2.01554E+01  3.12537E+01  1.00166E+02  2.15369E+01  3.26011E+01  1.06688E+02  2.23974E+01  3.28001E+01  9.77447E+01  2.08998E+01  3.07716E+01  9.14008E+01  1.96255E+01  3.01442E+01  1.04512E+01  1.14472E+01  1.59265E+01  1.03645E+01  1.14460E+01  1.59783E+01  1.04976E+01  1.15617E+01  1.60482E+01  1.05851E+01  1.16139E+01  1.59844E+01  1.04938E+01  1.15344E+01  1.58249E+01  1.03728E+01  1.13810E+01  1.57683E+01
000392   2.37615E+01  9.84213E+01  2.12685E+01  3.22485E+01  9.01550E+01  2.10825E+01  3.13396E+01  9.86720E+01  2.20496E+01  3.22246E+01  1.04728E+02  2.22926E+01  3.30185E+01  9.61236E+01  2.09946E+01  3.16881E+01  9.17005E+01  2.05199E+01  3.11595E+01  1.04010E+01  1.14523E+01  1.59506E+01  1.02731E+01  1.14476E+01  1.58194E+01  1.04202E+01  1.15641E+01  1.59723E+01  1.04907E+01  1.15943E+01  1.60559E+01  1.03866E+01  1.15304E+01  1.60001E+01  1.03162E+01  1.14356E+01  1.59193E+01
000394   2.41621E+01  9.78173E+01  2.17249E+01  3.22790E+01  9.26273E+01  2.17811E+01  3.12581E+01  9.91874E+01  2.31068E+01  3.32023E+01  1.02988E+02  2.34371E+01  3.42011E+01  9.41432E+01  2.17462E+01  3.20502E+01  9.06818E+01  2.07849E+01  3.10216E+01  1.03076E+01  1.14009E+01  1.58502E+01  1.02151E+01  1.14332E+01  1.57773E+01  1.04052E+01  1.15799E+01  1.59104E+01  1.04829E+01  1.16266E+01  1.59793E+01  1.03393E+01  1.15352E+01  1.58955E+01  1.02054E+01  1.13845E+01  1.58003E+01
000396   2.45627E+01  9.50465E+01  2.25407E+01  3.29279E+01  9.08578E+01  2.22967E+01  3.25744E+01  9.72570E+01  2.33218E+01  3.38287E+01  9.96621E+01  2.37216E+01  3.45781E+01  9.02840E+01  2.21800E+01  3.25950E+01  8.74964E+01  2.15020E+01  3.13372E+01  1.01858E+01  1.14145E+01  1.57496E+01  1.01282E+01  1.14430E+01  1.56740E+01  1.03751E+01  1.15438E+01  1.58146E+01  1.04711E+01  1.15598E+01  1.58575E+01  1.02872E+01  1.14866E+01  1.58097E+01  1.00945E+01  1.13943E+01  1.58088E+01
000398   2.49634E+01  9.10501E+01  2.23779E+01  3.34968E+01  8.68210E+01  2.22164E+01  3.31232E+01  9.64737E+01  2.33803E+01  3.48493E+01  1.00795E+02  2.37375E+01  3.57855E+01  9.09104E+01  2.26305E+01  3.41322E+01  8.59609E+01  2.23363E+01  3.31467E+01  1.01109E+01  1.13546E+01  1.57544E+01  1.00458E+01  1.13865E+01  1.56755E+01  1.02522E+01  1.15082E+01  1.58242E+01  1.03102E+01  1.15455E+01  1.59026E+01  1.01164E+01  1.14376E+01  1.58377E+01  9.97535E+00  1.13010E+01  1.57526E+01
000400   2.53640E+01  9.20668E+01  2.23480E+01  3.35281E+01  8.78601E+01  2.24654E+01  3.32975E+01  9.72776E+01  2.34682E+01  3.47758E+01  1.01785E+02  2.36345E+01  3.57471E+01  9.06378E+01  2.25165E+01  3.37451E+01  8.46850E+01  2.22159E+01  3.24983E+01  1.00392E+01  1.13126E+01  1.57680E+01  9.96718E+00  1.13148E+01  1.56973E+01  1.01544E+01  1.14363E+01  1.58202E+01  1.02370E+01  1.14666E+01  1.58807E+01  1.00837E+01  1.14014E+01  1.58591E+01  9.93769E+00  1.13039E+01  1.58315E+01
000402   2.57646E+01  8.94148E+01  2.27332E+01  3.42447E+01  8.66254E+01  2.28776E+01  3.42582E+01  9.58219E+01  2.35282E+01  3.56153E+01  1.01643E+02  2.36912E+01  3.62134E+01  9.12290E+01  2.24896E+01  3.46397E+01  8.27427E+01  2.21776E+01  3.41041E+01  9.94191E+00  1.13021E+01  1.57661E+01  9.86656E+00  1.12660E+01  1.57711E+01  1.00672E+01  1.13137E+01  1.59030E+01  1.01865E+01  1.13626E+01  1.59351E+01  1.00286E+01  1.13771E+01  1.58447E+01  9.78438E+00  1.13296E+01  1.57344E+01
000404   2.61652E+01  8.46744E+01  2.25670E+01  3.35672E+01  8.08341E+01  2.29714E+01  3.31571E+01  8.89175E+01  2.38887E+01  3.42169E+01  9.44933E+01  2.37395E+01  3.47620E+01  8.69644E+01  2.24290E+01  3.38703E+01  7.94952E+01  2.19819E+01  3.36224E+01  9.84587E+00  1.12346E+01  1.56983E+01  9.78925E+00  1.12552E+01  1.56140E+01  9.99083E+00  1.12881E+01  1.56289E+01  1.00854E+01  1.12718E+01  1.56913E+01  9.96114E+00  1.12680E+01  1.56974E+01  9.76080E+00  1.12487E+01  1.56749E+01
000406   2.65658E+01  8.34480E+01  2.24914E+01  3.31552E+01  7.93886E+01  2.27157E+01  3.31375E+01  8.51979E+01  2.31691E+01  3.42318E+01  8.82050E+01  2.29020E+01  3.45448E+01  8.35604E+01  2.21484E+01  3.32088E+01  8.06192E+01  2.24411E+01  3.27655E+01  9.76947E+00  1.11433E+01  1.56143E+01  9.61244E+00  1.11463E+01  1.55601E+01  9.76045E+00  1.11714E+01  1.57333E+01  9.89553E+00  1.11402E+01  1.57755E+01  9.81035E+00  1.11361E+01  1.56368E+01  9.67550E+00  1.11795E+01  1.55485E+01
000408   2.69665E+01  8.15770E+01  2.22795E+01  3.33939E+01  7.82063E+01  2.25616E+01  3.38529E+01  8.45601E+01  2.27042E+01  3.38946E+01  8.81877E+01  2.26605E+01  3.37662E+01  8.23422E+01  2.21989E+01  3.30465E+01  7.69840E+01  2.21842E+01  3.27203E+01  9.69852E+00  1.11444E+01  1.56598E+01  9.55220E+00  1.11732E+01  1.56082E+01  9.72124E+00  1.11774E+01  1.56180E+01  9.83561E+00  1.11880E+01  1.56409E+01  9.73948E+00  1.12033E+01  1.56579E+01  9.63838E+00  1.11524E+01  1.56163E+01
000410   2.73671E+01  7.74527E+01  2.24574E+01  3.38159E+01  7.45241E+01  2.28314E+01  3.37747E+01  7.95720E+01  2.25829E+01  3.44577E+01  8.24265E+01  2.20989E+01  3.44184E+01  7.72880E+01  2.19766E+01  3.38751E+01  7.24979E+01  2.22827E+01  3.34709E+01  9.56183E+00  1.11188E+01  1.56257E+01  9.42288E+00  1.10901E+01  1.55480E+01  9.58664E+00  1.10864E+01  1.56372E+01  9.71359E+00  1.11002E+01  1.56652E+01  9.60394E+00  1.11366E+01  1.56251E+01  9.44456E+00  1.11447E+01  1.55809E+01
000412   2.77677E+01  7.68757E+01  2.27533E+01  3.31843E+01  7.26401E+01  2.23044E+01  3.27636E+01  7.48324E+01  2.21399E+01  3.27804E+01  7.82620E+01  2.23928E+01  3.29978E+01  7.78664E+01  2.25466E+01  3.31119E+01  7.45066E+01  2.26542E+01  3.27153E+01  9.50790E+00  1.11177E+01  1.56027E+01  9.37818E+00  1.10960E+01  1.55696E+01  9.51996E+00  1.10820E+01  1.57037E+01  9.64086E+00  1.11020E+01  1.57489E+01  9.56833E+00  1.11217E+01  1.56544E+01  9.44947E+00  1.11383E+01  1.55351E+01
000414   2.81683E+01  7.63906E+01  2.35816E+01  3.36048E+01  7.25567E+01  2.30297E+01  3.28746E+01  7.66566E+01  2.28722E+01  3.30083E+01  7.92748E+01  2.30612E+01  3.34774E+01  7.67620E+01  2.35458E+01  3.36790E+01  7.32385E+01  2.36885E+01  3.31067E+01  9.41478E+00  1.11253E+01  1.55863E+01  9.31184E+00  1.10942E+01  1.55282E+01  9.40546E+00  1.10430E+01  1.54594E+01  9.50121E+00  1.10584E+01  1.55029E+01  9.45687E+00  1.11193E+01  1.55932E+01  9.35834E+00  1.11445E+01  1.55745E+01
000416   2.85689E+01  7.53310E+01  2.40132E+01  3.38670E+01  6.89348E+01  2.34821E+01  3.26603E+01  7.43519E+01  2.38303E+01  3.31938E+01  7.98695E+01  2.42375E+01  3.44932E+01  7.69857E+01  2.41839E+01  3.48454E+01  7.11510E+01  2.37039E+01  3.37658E+01  9.39218E+00  1.11252E+01  1.55875E+01  9.23518E+00  1.10689E+01  1.55165E+01  9.33978E+00  1.10484E+01  1.55797E+01  9.46158E+00  1.10554E+01  1.56210E+01  9.39912E+00  1.10990E+01  1.55881E+01  9.27446E+00  1.11573E+01  1.55395E+01
000418   2.89696E+01  7.23168E+01  2.40412E+01  3.34277E+01  6.87960E+01  2.39525E+01  3.23436E+01  6.86304E+01  2.30750E+01  3.20599E+01  6.98698E+01  2.27655E+01  3.24381E+01  7.07872E+01  2.35000E+01  3.34373E+01  6.97031E+01  2.40271E+01  3.33686E+01  9.29346E+00  1.11305E+01  1.56020E+01  9.24630E+00  1.10984E+01  1.54420E+01  9.28174E+00  1.10279E+01  1.54711E+01  9.28082E+00  1.10144E+01  1.55062E+01  9.24432E+00  1.10978E+01  1.55423E+01  9.21116E+00  1.11577E+01  1.55631E+01
000420   2.93702E+01  7.22365E+01  2.41275E+01  3.32749E+01  6.89576E+01  2.42956E+01  3.30670E+01  7.10493E+01  2.39195E+01  3.27322E+01  7.34576E+01  2.38638E+01  3.27370E+01  7.24380E+01  2.41742E+01  3.33137E+01  6.84497E+01  2.40935E+01  3.30068E+01  9.26009E+00  1.11059E+01  1.55575E+01  9.18369E+00  1.10807E+01  1.54188E+01  9.21786E+00  1.10583E+01  1.54645E+01  9.25919E+00  1.10664E+01  1.55349E+01  9.22250E+00  1.10688E+01  1.55332E+01  9.16394E+00  1.10779E+01  1.55014E+01
000422   2.97708E+01  7.05428E+01  2.49523E+01  3.37588E+01  6.49755E+01  2.44942E+01  3.27541E+01  6.77855E+01  2.44607E+01  3.28859E+01  7.14184E+01  2.45248E+01  3.31262E+01  7.13496E+01  2.45071E+01  3.32816E+01  6.89981E+01  2.43489E+01  3.28874E+01  9.22022E+00  1.10983E+01  1.55906E+01  9.11299E+00  1.10290E+01  1.54799E+01  9.14196E+00  1.09901E+01  1.54762E+01  9.20483E+00  1.10175E+01  1.55593E+01  9.21145E+00  1.10690E+01  1.56014E+01  9.19420E+00  1.11041E+01  1.55326E+01
000424   3.01714E+01  6.99103E+01  2.54696E+01  3.45892E+01  6.59671E+01  2.58655E+01  3.38853E+01  6.67859E+01  2.50093E+01  3.35096E+01  6.91721E+01  2.44552E+01  3.36880E+01  6.94183E+01  2.50698E+01  3.43867E+01  6.69741E+01  2.55873E+01  3.40551E+01  9.21454E+00  1.11286E+01  1.56236E+01  9.10426E+00  1.11077E+01  1.54787E+01  9.14741E+00  1.10115E+01  1.54108E+01  9.18786E+00  1.09995E+01  1.54496E+01  9.12472E+00  1.10742E+01  1.55476E+01  9.10538E+00  1.11287E+01  1.55963E+01
000426   3.05720E+01  6.96719E+01  2.64930E+01  3.45275E+01  6.41411E+01  2.56367E+01  3.36807E+01  6.64113E+01  2.54664E+01  3.32808E+01  6.92178E+01  2.58859E+01  3.33937E+01  6.75652E+01  2.60844E+01  3.33312E+01  6.48662E+01  2.58729E+01  3.30676E+01  9.23447E+00  1.11578E+01  1.55955E+01  9.09976E+00  1.11110E+01  1.54326E+01  9.16978E+00  1.10638E+01  1.54201E+01  9.22535E+00  1.10775E+01  1.54709E+01  9.13823E+00  1.11113E+01  1.54971E+01  9.09569E+00  1.11593E+01  1.55078E+01
000428   3.09727E+01  6.87118E+01  2.67956E+01  3.48536E+01  6.33556E+01  2.62840E+01  3.40135E+01  6.39788E+01  2.59291E+01  3.41788E+01  6.72614E+01  2.60228E+01  3.42195E+01  6.81110E+01  2.61530E+01  3.38624E+01  6.62685E+01  2.59935E+01  3.33955E+01  9.18806E+00  1.11647E+01  1.56165E+01  9.02817E+00  1.11350E+01  1.55007E+01  9.01834E+00  1.10433E+01  1.55250E+01  9.11262E+00  1.10091E+01  1.55567E+01  9.15967E+00  1.10648E+01  1.55019E+01  9.15570E+00  1.11550E+01  1.54969E+01
000430   3.13733E+01  6.93905E+01  2.72423E+01  3.48534E+01  6.32843E+01  2.65861E+01  3.33097E+01  6.44088E+01  2.63561E+01  3.38309E+01  6.77052E+01  2.68994E+01  3.45955E+01  6.75354E+01  2.70790E+01  3.44659E+01  6.59812E+01  2.65979E+01  3.37714E+01  9.23202E+00  1.11830E+01  1.56028E+01  9.03888E+00  1.11306E+01  1.53913E+01  9.07641E+00  1.11072E+01  1.54667E+01  9.18203E+00  1.11144E+01  1.56061E+01  9.17569E+00  1.11394E+01  1.56288E+01  9.15153E+00  1.11835E+01  1.55784E+01
000432   3.17739E+01  6.97897E+01  2.80350E+01  3.51454E+01  6.32325E+01  2.75109E+01  3.37445E+01  6.54502E+01  2.71413E+01  3.44106E+01  6.87770E+01  2.69382E+01  3.47550E+01  6.70347E+01  2.71308E+01  3.41853E+01  6.41279E+01  2.74699E+01  3.35590E+01  9.20999E+00  1.12101E+01  1.55822E+01  9.06119E+00  1.11329E+01  1.54252E+01  9.08436E+00  1.11660E+01  1.54736E+01  9.20854E+00  1.12164E+01  1.55337E+01  9.18382E+00  1.12057E+01  1.55230E+01  9.07264E+00  1.11776E+01  1.55344E+01
000434   3.21745E+01  6.82165E+01  2.84571E+01  3.53944E+01  6.40292E+01  2.82207E+01  3.43852E+01  6.48816E+01  2.82545E+01  3.49094E+01  6.65928E+01  2.83921E+01  3.59045E+01  6.53123E+01  2.82855E+01  3.54182E+01  6.33850E+01  2.79444E+01  3.40409E+01  9.20029E+00  1.12557E+01  1.56236E+01  9.08078E+00  1.12037E+01  1.54594E+01  9.03880E+00  1.11648E+01  1.54974E+01  9.11584E+00  1.11784E+01  1.56099E+01  9.15108E+00  1.11904E+01  1.55822E+01  9.13311E+00  1.12071E+01  1.55122E+01
000436   3.25751E+01  6.84976E+01  2.91147E+01  3.56138E+01  6.29939E+01  2.85629E+01  3.40955E+01  6.35140E+01  2.81189E+01  3.45699E+01  6.67526E+01  2.83740E+01  3.57520E+01  6.62781E+01  2.87655E+01  3.56321E+01  6.47223E+01  2.87083E+01  3.44056E+01  9.24140E+00  1.11967E+01  1.55957E+01  9.10123E+00  1.12033E+01  1.55319E+01  9.10211E+00  1.11796E+01  1.55977E+01  9.19125E+00  1.11574E+01  1.56612E+01  9.18505E+00  1.11565E+01  1.55648E+01  9.17947E+00  1.12056E+01  1.54849E+01
000438   3.29758E+01  6.79923E+01  2.99371E+01  3.53553E+01  6.51719E+01  2.99062E+01  3.48331E+01  6.47623E+01  2.93487E+01  3.48289E+01  6.59218E+01  2.91768E+01  3.54847E+01  6.48932E+01  2.93246E+01  3.53141E+01  6.39270E+01  2.93384E+01  3.42454E+01  9.23867E+00  1.12735E+01  1.55829E+01  9.12264E+00  1.12820E+01  1.54900E+01  9.13804E+00  1.12520E+01  1.55488E+01  9.17516E+00  1.12116E+01  1.56494E+01  9.13598E+00  1.11888E+01  1.55765E+01  9.14203E+00  1.12431E+01  1.54631E+01
000440   3.33764E+01  6.65844E+01  3.04121E+01  3.56827E+01  6.34401E+01  3.01450E+01  3.52075E+01  6.42311E+01  3.00185E+01  3.51449E+01  6.60150E+01  3.01380E+01  3.56336E+01  6.61112E+01  3.03232E+01  3.56226E+01  6.47212E+01  2.99959E+01  3.48083E+01  9.18156E+00  1.12898E+01  1.55123E+01  9.11439E+00  1.12810E+01  1.55226E+01  9.14434E+00  1.12342E+01  1.55325E+01  9.20125E+00  1.11938E+01  1.55516E+01  9.16428E+00  1.12252E+01  1.55434E+01  9.11380E+00  1.13011E+01  1.55075E+01
000442   3.37770E+01  6.61752E+01  3.08252E+01  3.56829E+01  6.11496E+01  3.00037E+01  3.42377E+01  6.28200E+01  3.00108E+01  3.42203E+01  6.46917E+01  3.04939E+01  3.46665E+01  6.41030E+01  3.11101E+01  3.56864E+01  6.37920E+01  3.10474E+01  3.63332E+01  9.16433E+00  1.12501E+01  1.54133E+01  9.03289E+00  1.12620E+01  1.52833E+01  9.08576E+00  1.12534E+01  1.53561E+01  9.14746E+00  1.12438E+01  1.54662E+01  9.11107E+00  1.12415E+01  1.54942E+01  9.08439E+00  1.12589E+01  1.54811E+01
